Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
241,651.0,0,11,7,633,0,0.016897081413210446,0.010752688172043012,0.9723502304147466
670,1713.0,27,16,1620,50,0.01576182136602452,0.009340338587273789,0.9457092819614711,0.02918855808523059
2502,4800.0,45,4636,39,80,0.009375,0.9658333333333333,0.008125,0.016666666666666666
2790,5158.0,55,54,35,5014,0.010663047692904227,0.010469174098487785,0.006785575804575417,0.9720822024040325
3037,4703.0,39,50,35,4579,0.008292579204762918,0.0106315118009781,0.00744205826068467,0.9736338507335743
3317,5106.0,40,118,48,4900,0.007833920877399139,0.023110066588327458,0.009400705052878966,0.9596553074813945
4184,5016.0,4681,35,262,38,0.9332137161084529,0.006977671451355662,0.05223285486443381,0.007575757575757576
4321,4988.0,46,250,40,4652,0.009222133119486768,0.05012028869286287,0.00801924619085806,0.9326383319967922
5184,3904.0,36,3594,28,246,0.009221311475409836,0.920594262295082,0.007172131147540984,0.0630122950819672
5584,4445.0,4184,30,202,29,0.9412823397075366,0.006749156355455568,0.045444319460067495,0.006524184476940383
9344,2603.0,30,40,28,2505,0.01152516327314637,0.01536688436419516,0.010756819054936612,0.9623511333077218
9424,2726.0,27,26,2636,37,0.009904622157006602,0.009537784299339692,0.966984592809978,0.013573000733675716
9534,2741.0,17,49,27,2648,0.006202116016052536,0.01787668734038672,0.009850419554906968,0.9660707770886537
9866,2598.0,24,68,20,2486,0.009237875288683603,0.02617397998460354,0.007698229407236336,0.9568899153194765
9891,2865.0,20,2735,33,77,0.006980802792321117,0.9546247818499127,0.011518324607329843,0.0268760907504363
10029,2996.0,27,78,33,2858,0.009012016021361816,0.0260347129506008,0.011014686248331108,0.9539385847797063
10198,2988.0,24,163,27,2774,0.008032128514056224,0.054551539491298526,0.009036144578313253,0.928380187416332
10447,3186.0,2990,28,149,19,0.938480853735091,0.008788449466415568,0.04676710608913999,0.005963590709353421
10449,3181.0,2986,153,21,21,0.9386985224772084,0.04809808236403647,0.006601697579377554,0.006601697579377554
11418,4077.0,47,159,37,3834,0.011528084375766495,0.03899926416482708,0.009075300466028943,0.9403973509933775
11514,4268.0,41,4011,45,171,0.009606373008434864,0.939784442361762,0.010543580131208997,0.04006560449859419
