Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
241,553.0,4,5,8,536,0.007233273056057866,0.009041591320072333,0.014466546112115732,0.969258589511754
670,1649.0,17,18,1532,82,0.010309278350515464,0.010915706488781079,0.929047907822923,0.04972710733778047
2502,4597.0,30,4418,36,113,0.006525995214270176,0.9610615618881879,0.007831194257124212,0.024581248640417663
2790,5024.0,45,63,43,4873,0.008957006369426751,0.012539808917197453,0.00855891719745223,0.9699442675159236
3037,4762.0,39,55,34,4634,0.008189836203275935,0.011549769004619908,0.007139857202855943,0.9731205375892482
3317,5025.0,46,237,40,4702,0.009154228855721393,0.047164179104477615,0.007960199004975124,0.9357213930348258
4184,4921.0,4391,39,449,42,0.8922983133509449,0.007925218451534242,0.09124161755740703,0.008534850640113799
4321,4941.0,39,507,50,4345,0.007893139040680024,0.10261080752884032,0.010119409026512852,0.8793766444039668
5184,3950.0,38,3387,38,487,0.009620253164556962,0.8574683544303797,0.009620253164556962,0.12329113924050633
5584,4388.0,3896,34,420,38,0.8878760255241568,0.007748404740200547,0.09571558796718323,0.008659981768459436
9344,2461.0,24,31,22,2384,0.009752133279154815,0.01259650548557497,0.008939455505891914,0.9687119057293783
9424,2524.0,23,14,2466,21,0.009112519809825673,0.005546751188589541,0.9770206022187005,0.00832012678288431
9534,2695.0,31,95,23,2546,0.01150278293135436,0.03525046382189239,0.008534322820037106,0.9447124304267162
9866,2499.0,21,141,19,2318,0.008403361344537815,0.056422569027611044,0.007603041216486595,0.9275710284113645
9891,2781.0,16,2589,26,150,0.005753326141675656,0.9309600862998921,0.009349154980222941,0.05393743257820928
10029,2910.0,18,163,26,2703,0.006185567010309278,0.056013745704467356,0.008934707903780068,0.9288659793814433
10198,2974.0,27,261,30,2656,0.009078681909885675,0.08776059179556153,0.010087424344317418,0.8930733019502354
10447,3212.0,2844,31,306,31,0.8854296388542964,0.009651307596513076,0.09526774595267747,0.009651307596513076
10449,3215.0,2871,298,18,28,0.8930015552099534,0.0926905132192846,0.005598755832037325,0.008709175738724729
11418,4031.0,33,320,29,3649,0.008186554204911933,0.07938476804763087,0.007194244604316547,0.9052344331431407
11514,4134.0,27,3722,36,349,0.006531204644412192,0.9003386550556362,0.008708272859216255,0.08442186744073536
12880,5022.0,46,503,43,4430,0.009159697331740343,0.10015929908403026,0.008562325766626843,0.8821186778176026
13019,5127.0,34,4591,45,457,0.006631558416227814,0.8954554320265262,0.008777062609713282,0.08913594694753267
13072,5204.0,40,4674,45,445,0.007686395080707148,0.8981552651806303,0.008647194465795541,0.08551114527286703
14408,4538.0,45,42,51,4400,0.00991626267078008,0.009255178492728075,0.01123843102688409,0.9695901278096077
15451,3981.0,358,44,3540,39,0.08992715398141171,0.01105249937201708,0.8892238131122834,0.009796533534287867
15714,3710.0,17,388,35,3270,0.004582210242587601,0.1045822102425876,0.009433962264150943,0.8814016172506739
16466,3646.0,31,3257,23,335,0.008502468458584751,0.8933077345035656,0.006308283049917718,0.09188151398793198
17410,3416.0,21,340,44,3011,0.006147540983606557,0.09953161592505855,0.01288056206088993,0.8814402810304449
18163,3351.0,348,37,2940,26,0.10384959713518353,0.01104148015517756,0.8773500447627574,0.007758877946881528
19318,3781.0,24,3372,35,350,0.006347527109230362,0.8918275588468659,0.009256810367627611,0.09256810367627612
19955,3565.0,39,357,33,3136,0.01093969144460028,0.10014025245441795,0.009256661991584854,0.8796633941093969
20055,3388.0,332,39,2978,39,0.09799291617473435,0.011511216056670602,0.8789846517119244,0.011511216056670602
21618,2819.0,25,23,194,2577,0.00886839304717985,0.008158921603405462,0.06881873004611565,0.914153955303299
21622,2784.0,19,2562,19,184,0.006824712643678161,0.9202586206896551,0.006824712643678161,0.06609195402298851
21987,2756.0,2692,21,20,23,0.97677793904209,0.007619738751814224,0.00725689404934688,0.008345428156748911
22200,2681.0,20,25,2428,208,0.007459903021260724,0.009324878776575904,0.9056322267810518,0.07758299142111152
22227,2750.0,28,2442,23,257,0.010181818181818183,0.888,0.008363636363636363,0.09345454545454546
22578,2967.0,2730,25,185,27,0.9201213346814965,0.008426019548365353,0.06235254465790361,0.00910010111223458
22674,2279.0,10,160,17,2092,0.004387889425186486,0.07020623080298377,0.007459412022817025,0.9179464677490127
22679,2229.0,14,2039,10,166,0.006280843427545985,0.9147599820547331,0.004486316733961417,0.07447285778375953
22686,2132.0,19,167,6,1940,0.008911819887429643,0.07833020637898687,0.0028142589118198874,0.9099437148217636
22688,2152.0,161,8,1972,11,0.07481412639405205,0.0037174721189591076,0.9163568773234201,0.005111524163568773
22775,2529.0,2243,21,250,15,0.8869118228548833,0.00830367734282325,0.09885330170027679,0.005931198102016607
22786,2510.0,252,2208,24,26,0.100398406374502,0.8796812749003984,0.009561752988047808,0.010358565737051793
